,Market,Date,Grade,Arrivals,Unit,Min,Max,Modal
31,BINNY MILL (F&V),10/01/2020,AVERAGE,351,Quintal,3500.0,4500.0,4000.0
32,BINNY MILL (F&V),13/01/2020,AVERAGE,564,Quintal,4000.0,6500.0,5000.0
33,BINNY MILL (F&V),14/01/2020,AVERAGE,355,Quintal,4500.0,5500.0,5000.0
34,BINNY MILL (F&V),16/01/2020,AVERAGE,418,Quintal,4000.0,6000.0,5000.0
35,BINNY MILL (F&V),17/01/2020,AVERAGE,293,Quintal,4000.0,5500.0,4500.0
36,BINNY MILL (F&V),18/01/2020,AVERAGE,426,Quintal,800.0,1200.0,1000.0
37,BINNY MILL (F&V),20/01/2020,AVERAGE,269,Quintal,4500.0,6000.0,5000.0
38,BINNY MILL (F&V),21/01/2020,AVERAGE,244,Quintal,4000.0,5000.0,4500.0
39,BINNY MILL (F&V),22/01/2020,AVERAGE,471,Quintal,3500.0,5000.0,4000.0
40,BINNY MILL (F&V),23/01/2020,AVERAGE,354,Quintal,3500.0,5000.0,4000.0
41,BINNY MILL (F&V),24/01/2020,AVERAGE,346,Quintal,3500.0,4500.0,4000.0
42,BINNY MILL (F&V),27/01/2020,AVERAGE,589,Quintal,3000.0,5000.0,4000.0
43,BINNY MILL (F&V),28/01/2020,AVERAGE,377,Quintal,3000.0,5000.0,4000.0
44,BINNY MILL (F&V),29/01/2020,AVERAGE,348,Quintal,3500.0,4500.0,4000.0
45,BINNY MILL (F&V),30/01/2020,AVERAGE,309,Quintal,3000.0,4500.0,3500.0
46,BINNY MILL (F&V),31/01/2020,AVERAGE,489,Quintal,3000.0,4000.0,3500.0
47,C.R.NAGAR,02/01/2020,AVERAGE,1,Quintal,1800.0,2500.0,2400.0
48,C.R.NAGAR,03/01/2020,AVERAGE,1,Quintal,1000.0,1500.0,1300.0
49,C.R.NAGAR,06/01/2020,AVERAGE,1,Quintal,1200.0,1600.0,1400.0
50,C.R.NAGAR,07/01/2020,AVERAGE,1,Quintal,2500.0,3000.0,2800.0
51,C.R.NAGAR,08/01/2020,AVERAGE,1,Quintal,3000.0,3500.0,3400.0
52,C.R.NAGAR,09/01/2020,AVERAGE,1,Quintal,2500.0,2800.0,2600.0
53,C.R.NAGAR,10/01/2020,AVERAGE,1,Quintal,2000.0,2500.0,2300.0
54,C.R.NAGAR,11/01/2020,AVERAGE,1,Quintal,2500.0,3000.0,2800.0
55,C.R.NAGAR,14/01/2020,AVERAGE,1,Quintal,2000.0,2500.0,2200.0
56,C.R.NAGAR,16/01/2020,AVERAGE,1,Quintal,2000.0,2500.0,2300.0
57,C.R.NAGAR,18/01/2020,AVERAGE,1,Quintal,1900.0,2600.0,2000.0
58,C.R.NAGAR,20/01/2020,AVERAGE,1,Quintal,1500.0,2500.0,2000.0
59,C.R.NAGAR,22/01/2020,AVERAGE,1,Quintal,1500.0,2500.0,2400.0
60,C.R.NAGAR,24/01/2020,AVERAGE,1,Quintal,1600.0,1800.0,1700.0
61,C.R.NAGAR,25/01/2020,AVERAGE,1,Quintal,1500.0,2000.0,1800.0
62,C.R.NAGAR,28/01/2020,AVERAGE,1,Quintal,2500.0,2800.0,2600.0
63,C.R.NAGAR,29/01/2020,AVERAGE,1,Quintal,2800.0,3000.0,2900.0
64,C.R.NAGAR,31/01/2020,AVERAGE,1,Quintal,2000.0,2400.0,2200.0
65,CHICKBALLAPUR,01/01/2020,AVERAGE,29,Quintal,3000.0,4000.0,3500.0
66,CHICKBALLAPUR,04/01/2020,AVERAGE,30,Quintal,3000.0,4000.0,3500.0
67,CHICKBALLAPUR,05/01/2020,AVERAGE,40,Quintal,3000.0,4000.0,3500.0
68,CHICKBALLAPUR,06/01/2020,AVERAGE,22,Quintal,3000.0,4000.0,3500.0
69,CHICKBALLAPUR,07/01/2020,AVERAGE,80,Quintal,3000.0,3500.0,3200.0
70,CHICKBALLAPUR,08/01/2020,AVERAGE,55,Quintal,2500.0,3000.0,2800.0
71,CHICKBALLAPUR,10/01/2020,AVERAGE,85,Quintal,2500.0,3400.0,3000.0
72,CHICKBALLAPUR,11/01/2020,AVERAGE,45,Quintal,2500.0,3500.0,3000.0
73,CHICKBALLAPUR,12/01/2020,AVERAGE,55,Quintal,2500.0,3500.0,3000.0
74,CHICKBALLAPUR,13/01/2020,AVERAGE,45,Quintal,2500.0,3000.0,2800.0
75,CHICKBALLAPUR,17/01/2020,AVERAGE,35,Quintal,3500.0,4400.0,4200.0
76,CHICKBALLAPUR,18/01/2020,AVERAGE,57,Quintal,3000.0,4400.0,4000.0
77,CHICKBALLAPUR,19/01/2020,AVERAGE,68,Quintal,3000.0,4400.0,4000.0
78,CHICKBALLAPUR,20/01/2020,AVERAGE,65,Quintal,3000.0,4400.0,4000.0
79,CHICKBALLAPUR,21/01/2020,AVERAGE,70,Quintal,3000.0,4000.0,3500.0
80,CHICKBALLAPUR,22/01/2020,AVERAGE,75,Quintal,2500.0,3500.0,3000.0
81,CHICKBALLAPUR,24/01/2020,AVERAGE,95,Quintal,2500.0,3000.0,2800.0
82,CHICKBALLAPUR,25/01/2020,AVERAGE,65,Quintal,2500.0,3000.0,2800.0
83,CHICKBALLAPUR,26/01/2020,AVERAGE,65,Quintal,2000.0,2800.0,2500.0
84,CHICKBALLAPUR,27/01/2020,AVERAGE,50,Quintal,2000.0,2500.0,2200.0
85,CHICKBALLAPUR,28/01/2020,AVERAGE,102,Quintal,2400.0,2700.0,2600.0
86,CHICKBALLAPUR,29/01/2020,AVERAGE,85,Quintal,2000.0,2500.0,2200.0
87,CHICKBALLAPUR,31/01/2020,AVERAGE,75,Quintal,2000.0,2600.0,2300.0
88,KOLAR,01/01/2020,AVERAGE,60,Quintal,2500.0,4000.0,3200.0
89,KOLAR,02/01/2020,AVERAGE,82,Quintal,4000.0,4400.0,4200.0
90,KOLAR,03/01/2020,AVERAGE,80,Quintal,3500.0,4200.0,4000.0
91,KOLAR,05/01/2020,AVERAGE,82,Quintal,3500.0,4000.0,3700.0
92,KOLAR,06/01/2020,AVERAGE,54,Quintal,3000.0,4000.0,3500.0
93,KOLAR,07/01/2020,AVERAGE,65,Quintal,4000.0,4500.0,4300.0
94,KOLAR,08/01/2020,AVERAGE,85,Quintal,4000.0,4500.0,4300.0
95,KOLAR,09/01/2020,AVERAGE,50,Quintal,3500.0,4200.0,3700.0
96,KOLAR,10/01/2020,AVERAGE,66,Quintal,4000.0,4200.0,4100.0
97,KOLAR,12/01/2020,AVERAGE,56,Quintal,4000.0,4500.0,4200.0
98,KOLAR,13/01/2020,AVERAGE,75,Quintal,3000.0,4500.0,3700.0
99,KOLAR,14/01/2020,AVERAGE,75,Quintal,3500.0,4500.0,4000.0
100,KOLAR,15/01/2020,AVERAGE,25,Quintal,4500.0,5000.0,4700.0
101,KOLAR,16/01/2020,AVERAGE,17,Quintal,4500.0,5000.0,4700.0
102,KOLAR,17/01/2020,AVERAGE,30,Quintal,4500.0,5000.0,4800.0
103,KOLAR,19/01/2020,AVERAGE,35,Quintal,4500.0,5000.0,4700.0
104,KOLAR,20/01/2020,AVERAGE,52,Quintal,4000.0,4500.0,4300.0
105,KOLAR,21/01/2020,AVERAGE,95,Quintal,4000.0,4200.0,4100.0
106,KOLAR,22/01/2020,AVERAGE,50,Quintal,3500.0,4000.0,3700.0
107,KOLAR,23/01/2020,AVERAGE,69,Quintal,3000.0,3500.0,3300.0
108,KOLAR,24/01/2020,AVERAGE,75,Quintal,2500.0,3500.0,3000.0
109,KOLAR,26/01/2020,AVERAGE,100,Quintal,3000.0,3500.0,3200.0
110,KOLAR,27/01/2020,AVERAGE,105,Quintal,2500.0,3500.0,3000.0
111,KOLAR,28/01/2020,AVERAGE,56,Quintal,2500.0,3000.0,2700.0
112,KOLAR,29/01/2020,AVERAGE,60,Quintal,2500.0,3000.0,2700.0
113,KOLAR,30/01/2020,AVERAGE,85,Quintal,3000.0,3500.0,3300.0
114,KOLAR,31/01/2020,AVERAGE,57,Quintal,2500.0,3500.0,3000.0
115,MYSURU,01/01/2020,AVERAGE,18,Quintal,4300.0,4500.0,4400.0
116,MYSURU,02/01/2020,AVERAGE,28,Quintal,4500.0,4700.0,4600.0
117,MYSURU,03/01/2020,AVERAGE,20,Quintal,4400.0,4600.0,4550.0
118,MYSURU,05/01/2020,AVERAGE,26,Quintal,4300.0,4500.0,4450.0
119,MYSURU,06/01/2020,AVERAGE,21,Quintal,4300.0,4500.0,4450.0
120,MYSURU,07/01/2020,AVERAGE,10,Quintal,4300.0,4500.0,4450.0
121,MYSURU,08/01/2020,AVERAGE,18,Quintal,4400.0,4600.0,4500.0
122,MYSURU,09/01/2020,AVERAGE,23,Quintal,4300.0,4600.0,4500.0
123,MYSURU,10/01/2020,AVERAGE,17,Quintal,4600.0,4800.0,4700.0
124,MYSURU,12/01/2020,AVERAGE,25,Quintal,4300.0,4500.0,4450.0
125,MYSURU,13/01/2020,AVERAGE,20,Quintal,4400.0,4600.0,4500.0
126,MYSURU,14/01/2020,AVERAGE,30,Quintal,4400.0,4600.0,4550.0
127,MYSURU,15/01/2020,AVERAGE,22,Quintal,4300.0,4500.0,4450.0
128,MYSURU,16/01/2020,AVERAGE,26,Quintal,4300.0,4500.0,4450.0
129,MYSURU,17/01/2020,AVERAGE,21,Quintal,5000.0,5500.0,5300.0
130,MYSURU,19/01/2020,AVERAGE,29,Quintal,5000.0,5500.0,5300.0
131,MYSURU,20/01/2020,AVERAGE,20,Quintal,4800.0,5200.0,5000.0
132,MYSURU,23/01/2020,AVERAGE,31,Quintal,3300.0,3500.0,3450.0
133,MYSURU,24/01/2020,AVERAGE,26,Quintal,4300.0,4500.0,4450.0
134,MYSURU,26/01/2020,AVERAGE,35,Quintal,4300.0,4500.0,4400.0
135,MYSURU,27/01/2020,AVERAGE,25,Quintal,3900.0,4100.0,4000.0
136,MYSURU,28/01/2020,AVERAGE,25,Quintal,4000.0,4200.0,4100.0
137,MYSURU,29/01/2020,AVERAGE,15,Quintal,4000.0,4200.0,4100.0
138,MYSURU,30/01/2020,AVERAGE,23,Quintal,4000.0,4300.0,4200.0
139,MYSURU,31/01/2020,AVERAGE,12,Quintal,4100.0,4300.0,4200.0
140,RAMANAGARA,01/01/2020,AVERAGE,4,Quintal,6000.0,6200.0,6100.0
141,RAMANAGARA,02/01/2020,AVERAGE,4,Quintal,6000.0,6200.0,6100.0
142,RAMANAGARA,03/01/2020,AVERAGE,4,Quintal,5000.0,5200.0,5100.0
143,RAMANAGARA,04/01/2020,AVERAGE,4,Quintal,4900.0,5100.0,5000.0
144,RAMANAGARA,06/01/2020,AVERAGE,4,Quintal,4900.0,5100.0,5000.0
145,RAMANAGARA,07/01/2020,AVERAGE,5,Quintal,5000.0,5200.0,5100.0
146,RAMANAGARA,08/01/2020,AVERAGE,4,Quintal,4900.0,5100.0,5000.0
147,RAMANAGARA,09/01/2020,AVERAGE,4,Quintal,4400.0,4800.0,4600.0
148,RAMANAGARA,10/01/2020,AVERAGE,4,Quintal,4800.0,5200.0,5000.0
149,RAMANAGARA,13/01/2020,AVERAGE,5,Quintal,5000.0,6000.0,5500.0
150,RAMANAGARA,14/01/2020,AVERAGE,6,Quintal,5800.0,6000.0,5900.0
151,RAMANAGARA,16/01/2020,AVERAGE,3,Quintal,4900.0,5100.0,5000.0
152,RAMANAGARA,17/01/2020,AVERAGE,4,Quintal,5900.0,6200.0,6000.0
153,RAMANAGARA,18/01/2020,AVERAGE,4,Quintal,5000.0,5200.0,5100.0
154,RAMANAGARA,20/01/2020,AVERAGE,4,Quintal,5000.0,6000.0,5500.0
155,RAMANAGARA,21/01/2020,AVERAGE,4,Quintal,4800.0,5200.0,5000.0
156,RAMANAGARA,22/01/2020,AVERAGE,4,Quintal,4400.0,4800.0,4600.0
157,RAMANAGARA,23/01/2020,AVERAGE,8,Quintal,3600.0,4000.0,3800.0
