Market,Date,Grade,Arrivals,Unit,Min,Max,Modal
,07/04/2020,AVERAGE,26,Quintal,1000.0,1000.0,1000.0
,08/04/2020,AVERAGE,20,Quintal,1000.0,1000.0,1000.0
,09/04/2020,AVERAGE,44,Quintal,800.0,1086.0,886.0
,12/04/2020,AVERAGE,16,Quintal,425.0,825.0,625.0
,13/04/2020,AVERAGE,3,Quintal,1000.0,1000.0,1000.0
,16/04/2020,AVERAGE,21,Quintal,1000.0,1000.0,1000.0
,17/04/2020,AVERAGE,12,Quintal,833.0,833.0,833.0
,18/04/2020,AVERAGE,24,Quintal,833.0,833.0,833.0
,19/04/2020,AVERAGE,5,Quintal,1000.0,1000.0,1000.0
,20/04/2020,AVERAGE,34,Quintal,833.0,1000.0,882.0
,22/04/2020,AVERAGE,40,Quintal,714.0,769.0,750.0
,23/04/2020,AVERAGE,29,Quintal,833.0,1000.0,862.0
,24/04/2020,AVERAGE,40,Quintal,769.0,1000.0,775.0
,25/04/2020,AVERAGE,25,Quintal,840.0,840.0,840.0
,29/04/2020,AVERAGE,14,Quintal,714.0,714.0,714.0
Sub Total,Sub Total,Sub Total,422,,,,
CHINTAMANI,01/04/2020,AVERAGE,15,Quintal,1500.0,2000.0,1800.0
,02/04/2020,AVERAGE,21,Quintal,1000.0,1500.0,1200.0
,03/04/2020,AVERAGE,10,Quintal,1000.0,1500.0,1200.0
,04/04/2020,AVERAGE,10,Quintal,1000.0,1200.0,1100.0
,05/04/2020,AVERAGE,5,Quintal,1000.0,1200.0,1100.0
,06/04/2020,AVERAGE,7,Quintal,1000.0,1200.0,1100.0
,07/04/2020,AVERAGE,4,Quintal,2000.0,2200.0,2100.0
,08/04/2020,AVERAGE,4,Quintal,2000.0,2500.0,2300.0
,09/04/2020,AVERAGE,5,Quintal,1500.0,2000.0,1800.0
,10/04/2020,AVERAGE,6,Quintal,1200.0,1800.0,1500.0
,11/04/2020,AVERAGE,10,Quintal,1500.0,2000.0,1800.0
,12/04/2020,AVERAGE,10,Quintal,1800.0,2200.0,2000.0
,13/04/2020,AVERAGE,5,Quintal,1000.0,1500.0,1300.0
,14/04/2020,AVERAGE,10,Quintal,1000.0,1500.0,1300.0
,15/04/2020,AVERAGE,7,Quintal,1000.0,1500.0,1400.0
,16/04/2020,AVERAGE,6,Quintal,800.0,1000.0,900.0
,17/04/2020,AVERAGE,5,Quintal,1500.0,2000.0,1600.0
,18/04/2020,AVERAGE,7,Quintal,1000.0,1500.0,1200.0
,19/04/2020,AVERAGE,8,Quintal,1000.0,1500.0,1200.0
,20/04/2020,AVERAGE,10,Quintal,1500.0,2000.0,1800.0
,21/04/2020,AVERAGE,8,Quintal,1000.0,1800.0,1600.0
,22/04/2020,AVERAGE,5,Quintal,1000.0,1500.0,1300.0
,23/04/2020,AVERAGE,5,Quintal,1000.0,1500.0,1250.0
,24/04/2020,AVERAGE,5,Quintal,1000.0,1300.0,1150.0
,25/04/2020,AVERAGE,10,Quintal,1000.0,1500.0,1250.0
,26/04/2020,AVERAGE,5,Quintal,1000.0,1500.0,1250.0
,27/04/2020,AVERAGE,5,Quintal,1000.0,1200.0,1100.0
,28/04/2020,AVERAGE,5,Quintal,1000.0,1500.0,1250.0
,29/04/2020,AVERAGE,6,Quintal,1000.0,1200.0,1100.0
,30/04/2020,AVERAGE,8,Quintal,1000.0,1400.0,1200.0
Sub Total,Sub Total,Sub Total,227,,,,
DAVANAGERE,01/04/2020,AVERAGE,5,Quintal,2000.0,2500.0,2250.0
,02/04/2020,AVERAGE,2,Quintal,1500.0,1800.0,1650.0
,03/04/2020,AVERAGE,1,Quintal,2000.0,2500.0,2150.0
,04/04/2020,AVERAGE,2,Quintal,1200.0,1500.0,1300.0
,07/04/2020,AVERAGE,5,Quintal,2000.0,2500.0,2100.0
,08/04/2020,AVERAGE,5,Quintal,1500.0,2000.0,1800.0
,09/04/2020,AVERAGE,4,Quintal,1000.0,1500.0,1200.0
,10/04/2020,AVERAGE,6,Quintal,1000.0,1500.0,1200.0
,11/04/2020,AVERAGE,4,Quintal,1000.0,1500.0,1200.0
,12/04/2020,AVERAGE,6,Quintal,1500.0,1800.0,1650.0
,14/04/2020,AVERAGE,8,Quintal,1500.0,1800.0,1650.0
,15/04/2020,AVERAGE,8,Quintal,1500.0,2000.0,1750.0
,16/04/2020,AVERAGE,10,Quintal,1200.0,1500.0,1350.0
,17/04/2020,AVERAGE,10,Quintal,1500.0,2000.0,1800.0
,18/04/2020,AVERAGE,10,Quintal,1500.0,2000.0,1650.0
,19/04/2020,AVERAGE,10,Quintal,1600.0,2000.0,1750.0
,21/04/2020,AVERAGE,8,Quintal,1800.0,2200.0,2000.0
,22/04/2020,AVERAGE,6,Quintal,1800.0,2200.0,2000.0
,23/04/2020,AVERAGE,5,Quintal,1800.0,2200.0,2000.0
,24/04/2020,AVERAGE,8,Quintal,1400.0,1800.0,1700.0
,25/04/2020,AVERAGE,10,Quintal,1800.0,2200.0,2000.0
,26/04/2020,AVERAGE,10,Quintal,1600.0,2000.0,1800.0
,28/04/2020,AVERAGE,10,Quintal,1800.0,2200.0,2000.0
,29/04/2020,AVERAGE,12,Quintal,1600.0,2000.0,1800.0
,30/04/2020,AVERAGE,15,Quintal,1600.0,2000.0,1800.0
Sub Total,Sub Total,Sub Total,180,,,,
DODDABALLAPUR,01/04/2020,AVERAGE,5,Quintal,2500.0,3500.0,3000.0
,02/04/2020,AVERAGE,2,Quintal,2000.0,2500.0,2200.0
,03/04/2020,AVERAGE,2,Quintal,2000.0,2500.0,2200.0
,04/04/2020,AVERAGE,3,Quintal,1500.0,2000.0,1700.0
,05/04/2020,AVERAGE,4,Quintal,1500.0,2000.0,1700.0
,06/04/2020,AVERAGE,4,Quintal,1500.0,2000.0,1700.0
,07/04/2020,AVERAGE,3,Quintal,1500.0,2000.0,1700.0
,08/04/2020,AVERAGE,2,Quintal,1500.0,2000.0,1700.0
,09/04/2020,AVERAGE,2,Quintal,1500.0,2000.0,1700.0
,10/04/2020,AVERAGE,2,Quintal,1500.0,2000.0,1700.0
,11/04/2020,AVERAGE,2,Quintal,1200.0,2000.0,1500.0
,12/04/2020,AVERAGE,3,Quintal,1200.0,2000.0,1500.0
,13/04/2020,AVERAGE,2,Quintal,1200.0,2000.0,1500.0
,14/04/2020,AVERAGE,4,Quintal,2000.0,3000.0,2400.0
,15/04/2020,AVERAGE,2,Quintal,2000.0,3000.0,2500.0
,16/04/2020,AVERAGE,2,Quintal,2000.0,3000.0,2400.0
,17/04/2020,AVERAGE,3,Quintal,2000.0,3000.0,2500.0
,18/04/2020,AVERAGE,3,Quintal,1500.0,2500.0,2000.0
,19/04/2020,AVERAGE,3,Quintal,1500.0,2500.0,2100.0
,20/04/2020,AVERAGE,2,Quintal,1500.0,2500.0,2100.0
,21/04/2020,AVERAGE,3,Quintal,1500.0,2500.0,2100.0
,22/04/2020,AVERAGE,2,Quintal,1500.0,2500.0,2000.0
,23/04/2020,AVERAGE,2,Quintal,1500.0,2500.0,2100.0
,24/04/2020,AVERAGE,2,Quintal,1500.0,2500.0,1800.0
,25/04/2020,AVERAGE,2,Quintal,1500.0,2500.0,1900.0
,26/04/2020,AVERAGE,3,Quintal,1500.0,2500.0,2000.0
,27/04/2020,AVERAGE,3,Quintal,1500.0,2500.0,2000.0
,28/04/2020,AVERAGE,4,Quintal,1500.0,2000.0,1750.0
,30/04/2020,AVERAGE,3,Quintal,1800.0,2400.0,2000.0
Sub Total,Sub Total,Sub Total,79,,,,
GADAG,04/04/2020,AVERAGE,5,Quintal,2000.0,2200.0,2100.0
,23/04/2020,AVERAGE,5,Quintal,1500.0,1800.0,1600.0
,29/04/2020,AVERAGE,10,Quintal,800.0,1200.0,1000.0
Sub Total,Sub Total,Sub Total,20,,,,
GOWRIBIDNUR,01/04/2020,AVERAGE,4,Quintal,400.0,500.0,450.0
,02/04/2020,AVERAGE,8,Quintal,1500.0,2000.0,1750.0
,03/04/2020,AVERAGE,8,Quintal,500.0,600.0,550.0
,04/04/2020,AVERAGE,5,Quintal,300.0,400.0,350.0
,05/04/2020,AVERAGE,5,Quintal,400.0,500.0,450.0
,06/04/2020,AVERAGE,3,Quintal,300.0,400.0,350.0
,08/04/2020,AVERAGE,3,Quintal,300.0,400.0,350.0
,09/04/2020,AVERAGE,5,Quintal,400.0,500.0,450.0
,10/04/2020,AVERAGE,8,Quintal,400.0,500.0,450.0
,11/04/2020,AVERAGE,6,Quintal,400.0,510.0,455.0
,12/04/2020,AVERAGE,8,Quintal,400.0,500.0,450.0
,13/04/2020,AVERAGE,5,Quintal,600.0,700.0,650.0
,15/04/2020,AVERAGE,20,Quintal,600.0,800.0,700.0
,16/04/2020,AVERAGE,8,Quintal,500.0,600.0,550.0
,17/04/2020,AVERAGE,8,Quintal,400.0,500.0,450.0
,18/04/2020,AVERAGE,3,Quintal,600.0,700.0,650.0
,19/04/2020,AVERAGE,5,Quintal,600.0,700.0,650.0
,20/04/2020,AVERAGE,10,Quintal,600.0,700.0,650.0
,22/04/2020,AVERAGE,50,Quintal,700.0,800.0,750.0
,23/04/2020,AVERAGE,8,Quintal,800.0,900.0,850.0
,24/04/2020,AVERAGE,20,Quintal,600.0,700.0,650.0
,25/04/2020,AVERAGE,5,Quintal,600.0,700.0,650.0
,26/04/2020,AVERAGE,20,Quintal,600.0,800.0,700.0
,27/04/2020,AVERAGE,10,Quintal,600.0,700.0,650.0
,29/04/2020,AVERAGE,30,Quintal,600.0,800.0,700.0
,30/04/2020,AVERAGE,10,Quintal,700.0,800.0,750.0
Sub Total,Sub Total,Sub Total,275,,,,
HASSAN,08/04/2020,AVERAGE,15,Quintal,1200.0,1500.0,1300.0
,15/04/2020,AVERAGE,128,Quintal,1000.0,1800.0,1250.0
,22/04/2020,AVERAGE,33,Quintal,1000.0,1500.0,1200.0
,23/04/2020,AVERAGE,50,Quintal,1500.0,2000.0,2000.0
,29/04/2020,AVERAGE,61,Quintal,1800.0,2000.0,1800.0
Sub Total,Sub Total,Sub Total,287,,,,
HUBBALLI,04/04/2020,AVERAGE,2500,Quintal,1.0,2.0,1.0
Sub Total,Sub Total,Sub Total,2500,,,,
KADUR,01/04/2020,AVERAGE,6,Quintal,834.0,834.0,834.0
,04/04/2020,AVERAGE,5,Quintal,1000.0,1000.0,1000.0
,07/04/2020,AVERAGE,22,Quintal,714.0,1000.0,1000.0
,08/04/2020,AVERAGE,5,Quintal,1000.0,1000.0,1000.0
,13/04/2020,AVERAGE,10,Quintal,1000.0,1000.0,1000.0
,15/04/2020,AVERAGE,12,Quintal,714.0,1000.0,714.0
,20/04/2020,AVERAGE,12,Quintal,833.0,833.0,833.0
,22/04/2020,AVERAGE,5,Quintal,1000.0,1000.0,1000.0
,23/04/2020,AVERAGE,5,Quintal,1000.0,1000.0,1000.0
,24/04/2020,AVERAGE,5,Quintal,1000.0,1000.0,1000.0
,27/04/2020,AVERAGE,12,Quintal,833.0,833.0,833.0
,30/04/2020,AVERAGE,6,Quintal,834.0,834.0,834.0
Sub Total,Sub Total,Sub Total,105,,,,
KOLAR,01/04/2020,AVERAGE,30,Quintal,400.0,600.0,500.0
,02/04/2020,AVERAGE,50,Quintal,400.0,500.0,450.0
,03/04/2020,AVERAGE,41,Quintal,600.0,700.0,650.0
,05/04/2020,AVERAGE,65,Quintal,400.0,600.0,500.0
,06/04/2020,AVERAGE,55,Quintal,800.0,1200.0,900.0
,07/04/2020,AVERAGE,35,Quintal,600.0,700.0,650.0
,08/04/2020,AVERAGE,47,Quintal,800.0,1000.0,900.0
,10/04/2020,AVERAGE,35,Quintal,800.0,1000.0,900.0
,12/04/2020,AVERAGE,58,Quintal,600.0,1000.0,800.0
,13/04/2020,AVERAGE,40,Quintal,800.0,1000.0,900.0
,14/04/2020,AVERAGE,88,Quintal,600.0,1000.0,800.0
,15/04/2020,AVERAGE,25,Quintal,600.0,800.0,700.0
,17/04/2020,AVERAGE,31,Quintal,600.0,1000.0,800.0
,19/04/2020,AVERAGE,64,Quintal,800.0,1000.0,900.0
,20/04/2020,AVERAGE,110,Quintal,600.0,800.0,700.0
,21/04/2020,AVERAGE,88,Quintal,800.0,1000.0,900.0
,22/04/2020,AVERAGE,95,Quintal,600.0,800.0,700.0
,23/04/2020,AVERAGE,37,Quintal,800.0,1000.0,900.0
,24/04/2020,AVERAGE,30,Quintal,600.0,1000.0,800.0
,26/04/2020,AVERAGE,30,Quintal,1000.0,1200.0,1100.0
,27/04/2020,AVERAGE,60,Quintal,800.0,1000.0,900.0
,28/04/2020,AVERAGE,53,Quintal,600.0,1000.0,800.0
,29/04/2020,AVERAGE,30,Quintal,800.0,1000.0,900.0
,30/04/2020,AVERAGE,35,Quintal,800.0,1000.0,900.0
Sub Total,Sub Total,Sub Total,1232,,,,
MALUR,10/04/2020,AVERAGE,390,Quintal,1200.0,1400.0,1300.0
,30/04/2020,AVERAGE,540,Quintal,1000.0,1200.0,1100.0
Sub Total,Sub Total,Sub Total,930,,,,
MULBAGAL,17/04/2020,AVERAGE,5,Quintal,1300.0,1700.0,1500.0
,30/04/2020,AVERAGE,120,Quintal,600.0,1000.0,800.0
Sub Total,Sub Total,Sub Total,125,,,,
NANJANGUD,04/04/2020,AVERAGE,2,Quintal,800.0,1000.0,900.0
,05/04/2020,AVERAGE,15,Quintal,900.0,1000.0,900.0
,06/04/2020,AVERAGE,18,Quintal,1000.0,1200.0,1100.0
,07/04/2020,AVERAGE,4,Quintal,1000.0,1500.0,1400.0
,08/04/2020,AVERAGE,12,Quintal,1000.0,1500.0,1400.0
,09/04/2020,AVERAGE,10,Quintal,900.0,1200.0,1000.0
,10/04/2020,AVERAGE,14,Quintal,900.0,1200.0,1000.0
,11/04/2020,AVERAGE,7,Quintal,800.0,1200.0,1000.0
,12/04/2020,AVERAGE,8,Quintal,700.0,900.0,800.0
,14/04/2020,AVERAGE,16,Quintal,800.0,1000.0,900.0
,16/04/2020,AVERAGE,16,Quintal,700.0,1000.0,900.0
,17/04/2020,AVERAGE,2,Quintal,700.0,900.0,800.0
,18/04/2020,AVERAGE,5,Quintal,600.0,800.0,700.0
,20/04/2020,AVERAGE,14,Quintal,800.0,1000.0,900.0
,21/04/2020,AVERAGE,2,Quintal,700.0,1000.0,800.0
,22/04/2020,AVERAGE,4,Quintal,600.0,1000.0,800.0
,23/04/2020,AVERAGE,2,Quintal,700.0,900.0,800.0
,24/04/2020,AVERAGE,3,Quintal,700.0,900.0,800.0
,25/04/2020,AVERAGE,1,Quintal,800.0,1000.0,900.0
,27/04/2020,AVERAGE,3,Quintal,600.0,1000.0,800.0
,28/04/2020,AVERAGE,2,Quintal,700.0,800.0,700.0
,30/04/2020,AVERAGE,6,Quintal,600.0,700.0,600.0
Sub Total,Sub Total,Sub Total,166,,,,
RAMANAGARA,01/04/2020,AVERAGE,8,Quintal,2400.0,2600.0,2500.0
,02/04/2020,AVERAGE,10,Quintal,1800.0,2200.0,2000.0
,03/04/2020,AVERAGE,6,Quintal,1600.0,2000.0,1800.0
,04/04/2020,AVERAGE,10,Quintal,2000.0,2200.0,2100.0
,05/04/2020,AVERAGE,8,Quintal,1600.0,2400.0,2000.0
,06/04/2020,AVERAGE,10,Quintal,1200.0,1600.0,1400.0
,07/04/2020,AVERAGE,12,Quintal,1600.0,2100.0,1800.0
,08/04/2020,AVERAGE,8,Quintal,1600.0,2200.0,2000.0
,09/04/2020,AVERAGE,12,Quintal,1000.0,1600.0,1300.0
,10/04/2020,AVERAGE,8,Quintal,1200.0,1600.0,1400.0
,11/04/2020,AVERAGE,8,Quintal,1600.0,2000.0,1800.0
,12/04/2020,AVERAGE,12,Quintal,1000.0,2000.0,1600.0
,13/04/2020,AVERAGE,8,Quintal,1000.0,1600.0,1300.0
,14/04/2020,AVERAGE,8,Quintal,1200.0,1600.0,1400.0
,15/04/2020,AVERAGE,8,Quintal,1200.0,1600.0,1400.0
,16/04/2020,AVERAGE,5,Quintal,1200.0,1600.0,1400.0
,17/04/2020,AVERAGE,6,Quintal,1600.0,2000.0,1800.0
,18/04/2020,AVERAGE,9,Quintal,1600.0,2000.0,1800.0
,19/04/2020,AVERAGE,6,Quintal,1200.0,1600.0,1400.0
,20/04/2020,AVERAGE,6,Quintal,1200.0,1800.0,1600.0
,21/04/2020,AVERAGE,6,Quintal,1600.0,2000.0,1800.0
,22/04/2020,AVERAGE,6,Quintal,1200.0,1600.0,1400.0
,23/04/2020,AVERAGE,6,Quintal,1200.0,2000.0,1600.0
,24/04/2020,AVERAGE,6,Quintal,1600.0,2000.0,1800.0
,25/04/2020,AVERAGE,8,Quintal,1200.0,2000.0,1600.0
,27/04/2020,AVERAGE,7,Quintal,1200.0,2000.0,1600.0
,28/04/2020,AVERAGE,6,Quintal,1600.0,2000.0,1800.0
,29/04/2020,AVERAGE,4,Quintal,1200.0,2000.0,1600.0
,30/04/2020,AVERAGE,5,Quintal,1600.0,2000.0,1800.0
Sub Total,Sub Total,Sub Total,222,,,,
SHIVAMOGGA,07/04/2020,AVERAGE,9,Quintal,2400.0,2400.0,2400.0
,08/04/2020,AVERAGE,9,Quintal,2000.0,2000.0,2000.0
,09/04/2020,AVERAGE,13,Quintal,2000.0,2000.0,2000.0
,13/04/2020,AVERAGE,29,Quintal,2000.0,2000.0,2000.0
,15/04/2020,AVERAGE,9,Quintal,2000.0,2000.0,2000.0
,16/04/2020,AVERAGE,23,Quintal,2000.0,2000.0,2000.0
,17/04/2020,AVERAGE,18,Quintal,2000.0,2000.0,2000.0
,20/04/2020,AVERAGE,23,Quintal,3000.0,3000.0,3000.0
,21/04/2020,AVERAGE,18,Quintal,2000.0,2000.0,2000.0
,22/04/2020,AVERAGE,16,Quintal,2000.0,2000.0,2000.0
,23/04/2020,AVERAGE,10,Quintal,2000.0,2000.0,2000.0
,24/04/2020,AVERAGE,8,Quintal,2000.0,2000.0,2000.0
,27/04/2020,AVERAGE,9,Quintal,2000.0,2000.0,2000.0
,28/04/2020,AVERAGE,21,Quintal,2000.0,2000.0,2000.0
,29/04/2020,AVERAGE,16,Quintal,1600.0,1600.0,1600.0
,30/04/2020,AVERAGE,18,Quintal,1600.0,1600.0,1600.0
Sub Total,Sub Total,Sub Total,249,,,,
T.NARSIPUR,03/04/2020,AVERAGE,1,Quintal,1500.0,1500.0,1500.0
,09/04/2020,AVERAGE,1,Quintal,1000.0,1200.0,1000.0
,25/04/2020,AVERAGE,1,Quintal,600.0,1200.0,1000.0
,26/04/2020,AVERAGE,1,Quintal,1000.0,1200.0,1000.0
,27/04/2020,AVERAGE,1,Quintal,800.0,1200.0,800.0
,29/04/2020,AVERAGE,1,Quintal,1000.0,1500.0,1000.0
Sub Total,Sub Total,Sub Total,6,,,,
,,Grand Total,13502,,,,
BAGEPALLI,02/05/2020,AVERAGE,8,Quintal,600.0,1000.0,855.0
,03/05/2020,AVERAGE,4,Quintal,1000.0,1500.0,1355.0
,04/05/2020,AVERAGE,6,Quintal,900.0,1290.0,1085.0
,05/05/2020,AVERAGE,10,Quintal,600.0,800.0,655.0
,06/05/2020,AVERAGE,5,Quintal,500.0,900.0,755.0
,07/05/2020,AVERAGE,6,Quintal,500.0,700.0,650.0
,09/05/2020,AVERAGE,5,Quintal,500.0,700.0,600.0
,10/05/2020,AVERAGE,10,Quintal,400.0,600.0,500.0
,11/05/2020,AVERAGE,10,Quintal,300.0,500.0,400.0
,12/05/2020,AVERAGE,5,Quintal,400.0,600.0,500.0
,13/05/2020,AVERAGE,10,Quintal,400.0,700.0,580.0
,17/05/2020,AVERAGE,5,Quintal,1200.0,1400.0,1300.0
,18/05/2020,AVERAGE,8,Quintal,900.0,1400.0,1210.0
,19/05/2020,AVERAGE,5,Quintal,200.0,400.0,350.0
,20/05/2020,AVERAGE,3,Quintal,800.0,1200.0,1000.0
,21/05/2020,AVERAGE,4,Quintal,500.0,1000.0,800.0
,23/05/2020,AVERAGE,5,Quintal,700.0,1200.0,1000.0
,25/05/2020,AVERAGE,2,Quintal,600.0,1000.0,840.0
,26/05/2020,AVERAGE,5,Quintal,700.0,1100.0,895.0
,27/05/2020,AVERAGE,4,Quintal,300.0,600.0,480.0
,30/05/2020,AVERAGE,8,Quintal,900.0,1200.0,1100.0
,31/05/2020,AVERAGE,3,Quintal,800.0,1200.0,1000.0
Sub Total,Sub Total,Sub Total,131,,,,
BALLARI,01/05/2020,AVERAGE,3,Quintal,1500.0,2000.0,1800.0
,02/05/2020,AVERAGE,3,Quintal,2000.0,2500.0,2300.0
,05/05/2020,AVERAGE,6,Quintal,1500.0,2000.0,1800.0
,07/05/2020,AVERAGE,10,Quintal,2000.0,2500.0,2300.0
,08/05/2020,AVERAGE,4,Quintal,3000.0,3500.0,3200.0
,12/05/2020,AVERAGE,2,Quintal,1500.0,2000.0,1800.0
,14/05/2020,AVERAGE,12,Quintal,2000.0,3000.0,2500.0
,15/05/2020,AVERAGE,10,Quintal,2500.0,3000.0,2800.0
,16/05/2020,AVERAGE,10,Quintal,1500.0,2000.0,1800.0
,19/05/2020,AVERAGE,8,Quintal,1500.0,2000.0,1800.0
,20/05/2020,AVERAGE,8,Quintal,2000.0,2500.0,2300.0
,21/05/2020,AVERAGE,16,Quintal,1500.0,2000.0,1800.0
,24/05/2020,AVERAGE,24,Quintal,2000.0,2500.0,2200.0
,25/05/2020,AVERAGE,15,Quintal,1500.0,2000.0,1800.0
,26/05/2020,AVERAGE,20,Quintal,1500.0,2000.0,1800.0
,27/05/2020,AVERAGE,10,Quintal,1800.0,2000.0,1900.0
,28/05/2020,AVERAGE,25,Quintal,2000.0,2500.0,2200.0
,29/05/2020,AVERAGE,30,Quintal,1000.0,1500.0,1200.0
,30/05/2020,AVERAGE,30,Quintal,1500.0,2000.0,1800.0
Sub Total,Sub Total,Sub Total,246,,,,
BANGARPET,04/05/2020,AVERAGE,1,Quintal,500.0,600.0,550.0
,05/05/2020,AVERAGE,7,Quintal,400.0,800.0,600.0
,07/05/2020,AVERAGE,8,Quintal,600.0,800.0,700.0
,08/05/2020,AVERAGE,3,Quintal,600.0,800.0,700.0
,09/05/2020,AVERAGE,4,Quintal,600.0,800.0,700.0
,10/05/2020,AVERAGE,4,Quintal,650.0,850.0,700.0
,11/05/2020,AVERAGE,2,Quintal,400.0,600.0,500.0
,12/05/2020,AVERAGE,3,Quintal,600.0,800.0,700.0
,14/05/2020,AVERAGE,5,Quintal,400.0,600.0,500.0
,21/05/2020,AVERAGE,4,Quintal,400.0,500.0,450.0
,23/05/2020,AVERAGE,3,Quintal,300.0,400.0,350.0
,25/05/2020,AVERAGE,2,Quintal,300.0,400.0,350.0
,26/05/2020,AVERAGE,1,Quintal,300.0,400.0,300.0
,27/05/2020,AVERAGE,2,Quintal,400.0,600.0,500.0
,28/05/2020,AVERAGE,1,Quintal,300.0,400.0,350.0
,29/05/2020,AVERAGE,4,Quintal,250.0,350.0,300.0
,30/05/2020,AVERAGE,2,Quintal,300.0,400.0,350.0
Sub Total,Sub Total,Sub Total,56,,,,
BINNY MILL (F&V),02/05/2020,AVERAGE,974,Quintal,700.0,1000.0,900.0
,04/05/2020,AVERAGE,384,Quintal,800.0,1200.0,1000.0
,05/05/2020,AVERAGE,382,Quintal,500.0,700.0,600.0
,06/05/2020,AVERAGE,364,Quintal,1200.0,1400.0,1300.0
,07/05/2020,AVERAGE,475,Quintal,1000.0,1200.0,1100.0
,08/05/2020,AVERAGE,139,Quintal,800.0,1100.0,1000.0
,11/05/2020,AVERAGE,312,Quintal,1000.0,1400.0,1200.0
,12/05/2020,AVERAGE,741,Quintal,1000.0,1800.0,1400.0
,13/05/2020,AVERAGE,482,Quintal,1000.0,1400.0,1200.0
,14/05/2020,AVERAGE,144,Quintal,800.0,1000.0,900.0
,15/05/2020,AVERAGE,628,Quintal,700.0,1000.0,800.0
,16/05/2020,AVERAGE,751,Quintal,1000.0,1600.0,1200.0
,18/05/2020,AVERAGE,530,Quintal,700.0,1000.0,800.0
,19/05/2020,AVERAGE,652,Quintal,900.0,1200.0,1000.0
,20/05/2020,AVERAGE,467,Quintal,600.0,800.0,700.0
,21/05/2020,AVERAGE,454,Quintal,700.0,1000.0,800.0
,22/05/2020,AVERAGE,616,Quintal,800.0,1000.0,900.0
,26/05/2020,AVERAGE,485,Quintal,1000.0,1200.0,1100.0
,27/05/2020,AVERAGE,662,Quintal,900.0,1200.0,1000.0
,28/05/2020,AVERAGE,539,Quintal,1200.0,1600.0,1400.0
,29/05/2020,AVERAGE,323,Quintal,1000.0,1200.0,1100.0
,30/05/2020,AVERAGE,170,Quintal,800.0,1000.0,900.0
Sub Total,Sub Total,Sub Total,10674,,,,
C.R.NAGAR,02/05/2020,AVERAGE,3,Quintal,1000.0,1400.0,1000.0
,04/05/2020,AVERAGE,2,Quintal,1000.0,1700.0,1000.0
,05/05/2020,AVERAGE,1,Quintal,1200.0,1600.0,1200.0
,06/05/2020,AVERAGE,2,Quintal,1000.0,1300.0,1000.0
,07/05/2020,AVERAGE,2,Quintal,1000.0,1400.0,1000.0
,08/05/2020,AVERAGE,2,Quintal,1200.0,1400.0,1200.0
,09/05/2020,AVERAGE,8,Quintal,1200.0,1800.0,1200.0
,12/05/2020,AVERAGE,7,Quintal,1200.0,1700.0,1200.0
,13/05/2020,AVERAGE,1,Quintal,1400.0,1700.0,1400.0
,14/05/2020,AVERAGE,2,Quintal,1200.0,1800.0,1200.0
,15/05/2020,AVERAGE,1,Quintal,1200.0,1800.0,1200.0
,16/05/2020,AVERAGE,4,Quintal,1200.0,1800.0,1200.0
,18/05/2020,AVERAGE,5,Quintal,1200.0,1900.0,1200.0
,19/05/2020,AVERAGE,10,Quintal,1200.0,2000.0,1200.0
,20/05/2020,AVERAGE,2,Quintal,1000.0,1400.0,1000.0
,21/05/2020,AVERAGE,4,Quintal,800.0,1400.0,800.0
,22/05/2020,AVERAGE,3,Quintal,1000.0,1400.0,1000.0
,23/05/2020,AVERAGE,5,Quintal,1000.0,1600.0,1000.0
,26/05/2020,AVERAGE,3,Quintal,1200.0,1600.0,1200.0
,28/05/2020,AVERAGE,3,Quintal,1200.0,1400.0,1200.0
,29/05/2020,AVERAGE,3,Quintal,500.0,1000.0,500.0
,30/05/2020,AVERAGE,4,Quintal,800.0,1200.0,800.0
Sub Total,Sub Total,Sub Total,77,,,,
CHICKBALLAPUR,01/05/2020,AVERAGE,40,Quintal,1200.0,1400.0,1300.0
,02/05/2020,AVERAGE,25,Quintal,1000.0,1300.0,1150.0
,03/05/2020,AVERAGE,25,Quintal,1000.0,1300.0,1150.0
,04/05/2020,AVERAGE,24,Quintal,1200.0,1400.0,1300.0
,05/05/2020,AVERAGE,75,Quintal,1200.0,1400.0,1300.0
,06/05/2020,AVERAGE,15,Quintal,800.0,1000.0,900.0
,08/05/2020,AVERAGE,70,Quintal,600.0,800.0,700.0
,09/05/2020,AVERAGE,60,Quintal,1000.0,1300.0,1150.0
,10/05/2020,AVERAGE,40,Quintal,900.0,1000.0,950.0
,11/05/2020,AVERAGE,32,Quintal,1000.0,1100.0,1050.0
,12/05/2020,AVERAGE,57,Quintal,400.0,500.0,450.0
,13/05/2020,AVERAGE,75,Quintal,600.0,700.0,650.0
,15/05/2020,AVERAGE,75,Quintal,800.0,1000.0,900.0
,16/05/2020,AVERAGE,40,Quintal,600.0,800.0,700.0
,17/05/2020,AVERAGE,30,Quintal,800.0,1000.0,900.0
,18/05/2020,AVERAGE,45,Quintal,700.0,1000.0,850.0
,19/05/2020,AVERAGE,40,Quintal,700.0,800.0,750.0
,20/05/2020,AVERAGE,30,Quintal,600.0,700.0,650.0
,22/05/2020,AVERAGE,40,Quintal,200.0,300.0,250.0
,23/05/2020,AVERAGE,35,Quintal,700.0,800.0,750.0
