Market,Date,Grade,Arrivals,Unit,Min,Max,Modal
,05/06/2020,AVERAGE,8,Quintal,1000.0,1500.0,1200.0
,11/06/2020,AVERAGE,3,Quintal,1800.0,2100.0,2000.0
,13/06/2020,AVERAGE,5,Quintal,1500.0,2500.0,2200.0
,17/06/2020,AVERAGE,15,Quintal,1000.0,2500.0,2400.0
,19/06/2020,AVERAGE,6,Quintal,1000.0,2500.0,2400.0
,21/06/2020,AVERAGE,8,Quintal,1000.0,2500.0,2200.0
,23/06/2020,AVERAGE,3,Quintal,1500.0,2500.0,2000.0
,25/06/2020,AVERAGE,3,Quintal,1500.0,2500.0,2000.0
,27/06/2020,AVERAGE,19,Quintal,1500.0,2200.0,2100.0
,29/06/2020,AVERAGE,24,Quintal,2000.0,3100.0,2700.0
Sub Total,Sub Total,Sub Total,98,,,,
GOWRIBIDNUR,01/06/2020,AVERAGE,16,Quintal,800.0,1000.0,900.0
,03/06/2020,AVERAGE,40,Quintal,800.0,1000.0,900.0
,04/06/2020,AVERAGE,40,Quintal,900.0,1000.0,950.0
,05/06/2020,AVERAGE,50,Quintal,1000.0,1200.0,1100.0
,06/06/2020,AVERAGE,20,Quintal,800.0,1000.0,900.0
,07/06/2020,AVERAGE,20,Quintal,600.0,800.0,700.0
,08/06/2020,AVERAGE,20,Quintal,800.0,900.0,850.0
,14/06/2020,AVERAGE,80,Quintal,1000.0,1200.0,1100.0
,17/06/2020,AVERAGE,100,Quintal,2000.0,2500.0,2250.0
,18/06/2020,AVERAGE,25,Quintal,800.0,1000.0,900.0
,19/06/2020,AVERAGE,30,Quintal,2000.0,2500.0,2250.0
,20/06/2020,AVERAGE,20,Quintal,1000.0,1200.0,1100.0
,25/06/2020,AVERAGE,20,Quintal,1000.0,1200.0,1100.0
Sub Total,Sub Total,Sub Total,481,,,,
HOSAPETE,01/06/2020,AVERAGE,4,Quintal,1000.0,2000.0,1500.0
,05/06/2020,AVERAGE,10,Quintal,1000.0,2000.0,1500.0
,09/06/2020,AVERAGE,3,Quintal,2500.0,3000.0,3000.0
,16/06/2020,AVERAGE,2,Quintal,3500.0,4000.0,3500.0
,19/06/2020,AVERAGE,5,Quintal,4000.0,4500.0,4200.0
,27/06/2020,AVERAGE,4,Quintal,3500.0,4100.0,3700.0
Sub Total,Sub Total,Sub Total,28,,,,
K.R.NAGAR,01/06/2020,AVERAGE,50,Quintal,1000.0,1000.0,1000.0
,02/06/2020,AVERAGE,30,Quintal,1500.0,1500.0,1500.0
,03/06/2020,AVERAGE,40,Quintal,2000.0,2000.0,2000.0
,04/06/2020,AVERAGE,40,Quintal,2500.0,2500.0,2500.0
,05/06/2020,AVERAGE,50,Quintal,3000.0,3000.0,3000.0
,06/06/2020,AVERAGE,40,Quintal,2500.0,2500.0,2500.0
,07/06/2020,AVERAGE,60,Quintal,2000.0,2000.0,2000.0
,10/06/2020,AVERAGE,5,Quintal,1000.0,1200.0,1100.0
,11/06/2020,AVERAGE,4,Quintal,1000.0,1200.0,1100.0
,12/06/2020,AVERAGE,8,Quintal,1200.0,1500.0,1300.0
,15/06/2020,AVERAGE,5,Quintal,1200.0,1500.0,1350.0
,16/06/2020,AVERAGE,6,Quintal,1200.0,1500.0,1300.0
,17/06/2020,AVERAGE,5,Quintal,1200.0,1500.0,1300.0
,22/06/2020,AVERAGE,60,Quintal,1000.0,1300.0,1200.0
,24/06/2020,AVERAGE,4,Quintal,1000.0,12000.0,1100.0
,25/06/2020,AVERAGE,4,Quintal,1500.0,1800.0,1600.0
,26/06/2020,AVERAGE,8,Quintal,1000.0,1500.0,1200.0
,30/06/2020,AVERAGE,12,Quintal,1000.0,1000.0,1000.0
Sub Total,Sub Total,Sub Total,431,,,,
KOLAR,01/06/2020,AVERAGE,104,Quintal,1200.0,1600.0,1400.0
,02/06/2020,AVERAGE,112,Quintal,1600.0,2000.0,1800.0
,03/06/2020,AVERAGE,115,Quintal,1700.0,1900.0,1800.0
,04/06/2020,AVERAGE,85,Quintal,1600.0,2000.0,1800.0
,05/06/2020,AVERAGE,69,Quintal,1500.0,1800.0,1600.0
,07/06/2020,AVERAGE,58,Quintal,1800.0,2000.0,1900.0
,08/06/2020,AVERAGE,100,Quintal,2000.0,2200.0,2100.0
,09/06/2020,AVERAGE,72,Quintal,2000.0,2200.0,2100.0
,10/06/2020,AVERAGE,69,Quintal,2000.0,2300.0,2100.0
,11/06/2020,AVERAGE,80,Quintal,2000.0,2500.0,2300.0
,12/06/2020,AVERAGE,66,Quintal,2000.0,2500.0,2300.0
,14/06/2020,AVERAGE,95,Quintal,2000.0,2500.0,2300.0
,15/06/2020,AVERAGE,75,Quintal,2000.0,2500.0,2300.0
,16/06/2020,AVERAGE,50,Quintal,2000.0,2600.0,2300.0
,17/06/2020,AVERAGE,125,Quintal,2000.0,2600.0,2300.0
,18/06/2020,AVERAGE,60,Quintal,2000.0,3000.0,2500.0
,19/06/2020,AVERAGE,109,Quintal,2000.0,2500.0,2300.0
,21/06/2020,AVERAGE,95,Quintal,2800.0,3000.0,2900.0
,22/06/2020,AVERAGE,70,Quintal,2000.0,3000.0,2500.0
,23/06/2020,AVERAGE,106,Quintal,2000.0,2500.0,2300.0
,24/06/2020,AVERAGE,65,Quintal,2000.0,2800.0,2400.0
,25/06/2020,AVERAGE,102,Quintal,2000.0,3000.0,2500.0
,26/06/2020,AVERAGE,67,Quintal,2000.0,2600.0,2300.0
,28/06/2020,AVERAGE,70,Quintal,2000.0,2600.0,2300.0
,29/06/2020,AVERAGE,106,Quintal,2000.0,2500.0,2300.0
,30/06/2020,AVERAGE,70,Quintal,2000.0,2600.0,2300.0
Sub Total,Sub Total,Sub Total,2195,,,,
MANGALURU,25/06/2020,AVERAGE,60,Quintal,1500.0,2000.0,1800.0
,30/06/2020,AVERAGE,50,Quintal,1200.0,1500.0,1400.0
Sub Total,Sub Total,Sub Total,110,,,,
MYSURU,01/06/2020,AVERAGE,48,Quintal,1800.0,2000.0,1900.0
,02/06/2020,AVERAGE,76,Quintal,2000.0,2200.0,2150.0
,03/06/2020,AVERAGE,65,Quintal,1800.0,2000.0,1900.0
,04/06/2020,AVERAGE,75,Quintal,1600.0,2200.0,2000.0
,05/06/2020,AVERAGE,48,Quintal,1800.0,2000.0,1900.0
,07/06/2020,AVERAGE,86,Quintal,2300.0,2500.0,2450.0
,08/06/2020,AVERAGE,70,Quintal,2000.0,2200.0,2100.0
,09/06/2020,AVERAGE,70,Quintal,2000.0,2200.0,2100.0
,10/06/2020,AVERAGE,55,Quintal,2000.0,2200.0,2100.0
,11/06/2020,AVERAGE,72,Quintal,2200.0,2400.0,2300.0
,12/06/2020,AVERAGE,65,Quintal,2000.0,2200.0,2100.0
,14/06/2020,AVERAGE,72,Quintal,2200.0,2400.0,2300.0
,16/06/2020,AVERAGE,75,Quintal,2000.0,2200.0,2100.0
,17/06/2020,AVERAGE,65,Quintal,2200.0,2400.0,2300.0
,18/06/2020,AVERAGE,70,Quintal,2400.0,2600.0,2500.0
,19/06/2020,AVERAGE,98,Quintal,2400.0,2600.0,2500.0
,21/06/2020,AVERAGE,75,Quintal,2300.0,2500.0,2450.0
,22/06/2020,AVERAGE,65,Quintal,2300.0,2500.0,2400.0
,23/06/2020,AVERAGE,83,Quintal,2300.0,2500.0,2400.0
,24/06/2020,AVERAGE,68,Quintal,2600.0,2800.0,2750.0
,25/06/2020,AVERAGE,82,Quintal,2800.0,3000.0,2900.0
,26/06/2020,AVERAGE,65,Quintal,2500.0,2700.0,2600.0
,28/06/2020,AVERAGE,80,Quintal,2500.0,2700.0,2600.0
,29/06/2020,AVERAGE,65,Quintal,2400.0,2600.0,2500.0
,30/06/2020,AVERAGE,78,Quintal,2400.0,2600.0,2500.0
Sub Total,Sub Total,Sub Total,1771,,,,
NANJANGUD,01/06/2020,AVERAGE,48,Quintal,1600.0,1800.0,1700.0
,02/06/2020,AVERAGE,55,Quintal,1800.0,2000.0,1900.0
,03/06/2020,AVERAGE,30,Quintal,2000.0,2200.0,2150.0
,04/06/2020,AVERAGE,35,Quintal,1800.0,2000.0,1900.0
,05/06/2020,AVERAGE,25,Quintal,1600.0,2200.0,2000.0
,06/06/2020,AVERAGE,40,Quintal,1800.0,2000.0,1900.0
,07/06/2020,AVERAGE,30,Quintal,1800.0,2000.0,1900.0
,08/06/2020,AVERAGE,36,Quintal,1800.0,2000.0,1900.0
,09/06/2020,AVERAGE,30,Quintal,2000.0,2200.0,2100.0
,10/06/2020,AVERAGE,53,Quintal,2000.0,2200.0,2100.0
,11/06/2020,AVERAGE,35,Quintal,2000.0,2200.0,2100.0
,12/06/2020,AVERAGE,45,Quintal,2200.0,2400.0,2300.0
,13/06/2020,AVERAGE,35,Quintal,2000.0,2200.0,2100.0
,14/06/2020,AVERAGE,42,Quintal,2000.0,2200.0,2100.0
,15/06/2020,AVERAGE,40,Quintal,2000.0,2200.0,2100.0
,16/06/2020,AVERAGE,40,Quintal,2200.0,2400.0,2300.0
,17/06/2020,AVERAGE,45,Quintal,2200.0,2400.0,2300.0
,18/06/2020,AVERAGE,55,Quintal,2400.0,2600.0,2500.0
,19/06/2020,AVERAGE,25,Quintal,2400.0,2600.0,2500.0
,20/06/2020,AVERAGE,45,Quintal,2400.0,2600.0,2500.0
,21/06/2020,AVERAGE,35,Quintal,2400.0,2600.0,2500.0
,22/06/2020,AVERAGE,52,Quintal,2400.0,2600.0,2500.0
,23/06/2020,AVERAGE,45,Quintal,2300.0,2500.0,2400.0
,24/06/2020,AVERAGE,50,Quintal,2300.0,2500.0,2400.0
,25/06/2020,AVERAGE,50,Quintal,2600.0,2800.0,2750.0
,26/06/2020,AVERAGE,55,Quintal,2800.0,3000.0,2900.0
,28/06/2020,AVERAGE,30,Quintal,2500.0,2700.0,2600.0
,30/06/2020,AVERAGE,70,Quintal,2400.0,2600.0,2500.0
Sub Total,Sub Total,Sub Total,1176,,,,
RAMANAGARA,01/06/2020,AVERAGE,6,Quintal,1600.0,2000.0,1800.0
,02/06/2020,AVERAGE,5,Quintal,1600.0,2000.0,1800.0
,03/06/2020,AVERAGE,6,Quintal,1600.0,2000.0,1800.0
,04/06/2020,AVERAGE,4,Quintal,1600.0,2000.0,1800.0
,05/06/2020,AVERAGE,5,Quintal,1800.0,2200.0,2000.0
,06/06/2020,AVERAGE,6,Quintal,1600.0,2000.0,1800.0
,07/06/2020,AVERAGE,4,Quintal,1600.0,2000.0,1800.0
,08/06/2020,AVERAGE,5,Quintal,1800.0,2200.0,2000.0
,09/06/2020,AVERAGE,6,Quintal,1800.0,2200.0,2000.0
,10/06/2020,AVERAGE,5,Quintal,2000.0,2400.0,2200.0
,11/06/2020,AVERAGE,4,Quintal,2600.0,3000.0,2800.0
,12/06/2020,AVERAGE,6,Quintal,2000.0,2400.0,2200.0
,13/06/2020,AVERAGE,8,Quintal,2000.0,2400.0,2200.0
,14/06/2020,AVERAGE,6,Quintal,2000.0,2400.0,2200.0
,15/06/2020,AVERAGE,4,Quintal,2400.0,2800.0,2600.0
,16/06/2020,AVERAGE,5,Quintal,2000.0,2400.0,2200.0
,17/06/2020,AVERAGE,4,Quintal,2400.0,3200.0,2800.0
,18/06/2020,AVERAGE,5,Quintal,2200.0,2600.0,2400.0
,19/06/2020,AVERAGE,5,Quintal,2000.0,2600.0,2400.0
,20/06/2020,AVERAGE,4,Quintal,2400.0,3000.0,2800.0
,21/06/2020,AVERAGE,4,Quintal,2000.0,2400.0,2200.0
,22/06/2020,AVERAGE,4,Quintal,2800.0,3200.0,3000.0
,23/06/2020,AVERAGE,5,Quintal,2800.0,3200.0,3000.0
,24/06/2020,AVERAGE,4,Quintal,2800.0,3600.0,3200.0
,25/06/2020,AVERAGE,4,Quintal,2800.0,3600.0,3200.0
,26/06/2020,AVERAGE,4,Quintal,2400.0,3200.0,2800.0
,27/06/2020,AVERAGE,4,Quintal,2800.0,3200.0,3000.0
,29/06/2020,AVERAGE,5,Quintal,2800.0,3200.0,3000.0
,30/06/2020,AVERAGE,4,Quintal,2800.0,3600.0,3200.0
Sub Total,Sub Total,Sub Total,141,,,,
SHIVAMOGGA,01/06/2020,AVERAGE,18,Quintal,2000.0,2000.0,2000.0
,02/06/2020,AVERAGE,13,Quintal,2000.0,2000.0,2000.0
,03/06/2020,AVERAGE,10,Quintal,2000.0,2000.0,2000.0
,04/06/2020,AVERAGE,10,Quintal,2400.0,2400.0,2400.0
,05/06/2020,AVERAGE,20,Quintal,2600.0,2600.0,2600.0
,08/06/2020,AVERAGE,14,Quintal,3000.0,3000.0,3000.0
,09/06/2020,AVERAGE,17,Quintal,3200.0,3200.0,3200.0
,10/06/2020,AVERAGE,14,Quintal,2600.0,2600.0,2600.0
,11/06/2020,AVERAGE,17,Quintal,3000.0,3000.0,3000.0
,12/06/2020,AVERAGE,17,Quintal,4000.0,4000.0,4000.0
,15/06/2020,AVERAGE,19,Quintal,2600.0,2600.0,2600.0
,16/06/2020,AVERAGE,26,Quintal,4000.0,4000.0,4000.0
,17/06/2020,AVERAGE,16,Quintal,3000.0,3000.0,3000.0
,18/06/2020,AVERAGE,12,Quintal,3500.0,3500.0,3500.0
,19/06/2020,AVERAGE,15,Quintal,3000.0,3000.0,3000.0
,22/06/2020,AVERAGE,9,Quintal,3000.0,3000.0,3000.0
,23/06/2020,AVERAGE,29,Quintal,3000.0,3000.0,3000.0
,24/06/2020,AVERAGE,17,Quintal,3000.0,3000.0,3000.0
,25/06/2020,AVERAGE,11,Quintal,3600.0,3600.0,3600.0
,26/06/2020,AVERAGE,9,Quintal,2000.0,2000.0,2000.0
,29/06/2020,AVERAGE,14,Quintal,3000.0,3000.0,3000.0
,30/06/2020,AVERAGE,21,Quintal,4000.0,4000.0,4000.0
Sub Total,Sub Total,Sub Total,348,,,,
T.NARSIPUR,01/06/2020,AVERAGE,7,Quintal,800.0,1000.0,1000.0
,02/06/2020,AVERAGE,5,Quintal,1000.0,1000.0,1000.0
,03/06/2020,AVERAGE,5,Quintal,800.0,1200.0,1000.0
,04/06/2020,AVERAGE,5,Quintal,800.0,1300.0,1000.0
,05/06/2020,AVERAGE,4,Quintal,1000.0,1000.0,1000.0
,06/06/2020,AVERAGE,5,Quintal,700.0,1200.0,1000.0
,07/06/2020,AVERAGE,4,Quintal,1000.0,1000.0,1000.0
,09/06/2020,AVERAGE,6,Quintal,1000.0,1500.0,1000.0
,10/06/2020,AVERAGE,5,Quintal,600.0,1400.0,1000.0
,11/06/2020,AVERAGE,6,Quintal,800.0,1200.0,1000.0
,12/06/2020,AVERAGE,6,Quintal,800.0,1000.0,1000.0
,13/06/2020,AVERAGE,6,Quintal,800.0,1000.0,1000.0
,14/06/2020,AVERAGE,5,Quintal,500.0,1200.0,1000.0
,16/06/2020,AVERAGE,6,Quintal,800.0,1000.0,1000.0
,17/06/2020,AVERAGE,5,Quintal,800.0,1200.0,1000.0
,18/06/2020,AVERAGE,6,Quintal,800.0,1000.0,1000.0
,19/06/2020,AVERAGE,7,Quintal,800.0,1000.0,1000.0
,20/06/2020,AVERAGE,4,Quintal,800.0,1000.0,1000.0
,21/06/2020,AVERAGE,5,Quintal,800.0,1000.0,1000.0
,23/06/2020,AVERAGE,8,Quintal,800.0,1200.0,1000.0
,24/06/2020,AVERAGE,4,Quintal,800.0,1200.0,1000.0
,25/06/2020,AVERAGE,9,Quintal,1000.0,1000.0,1000.0
,26/06/2020,AVERAGE,4,Quintal,1000.0,1200.0,1000.0
,27/06/2020,AVERAGE,6,Quintal,1000.0,1000.0,1000.0
,28/06/2020,AVERAGE,8,Quintal,800.0,1000.0,1000.0
,30/06/2020,AVERAGE,5,Quintal,800.0,1000.0,1000.0
Sub Total,Sub Total,Sub Total,146,,,,
,,Grand Total,25025,,,,
BAGEPALLI,01/07/2020,AVERAGE,50,Quintal,900.0,1400.0,1200.0
,02/07/2020,AVERAGE,30,Quintal,900.0,1600.0,1400.0
,04/07/2020,AVERAGE,50,Quintal,900.0,1600.0,1250.0
,06/07/2020,AVERAGE,40,Quintal,1400.0,1800.0,1600.0
,07/07/2020,AVERAGE,20,Quintal,100.0,1600.0,1200.0
,08/07/2020,AVERAGE,25,Quintal,900.0,1300.0,1110.0
Sub Total,Sub Total,Sub Total,215,,,,
BANGARPET,01/07/2020,AVERAGE,3,Quintal,2000.0,2500.0,2300.0
,02/07/2020,AVERAGE,3,Quintal,2000.0,2500.0,2300.0
,03/07/2020,AVERAGE,3,Quintal,2000.0,3000.0,2500.0
,04/07/2020,AVERAGE,2,Quintal,2000.0,3000.0,2500.0
,06/07/2020,AVERAGE,2,Quintal,2500.0,3200.0,2900.0
,08/07/2020,AVERAGE,4,Quintal,2000.0,3000.0,2500.0
,09/07/2020,AVERAGE,9,Quintal,2500.0,3000.0,2700.0
,10/07/2020,AVERAGE,2,Quintal,2000.0,3000.0,2500.0
,11/07/2020,AVERAGE,7,Quintal,2000.0,2500.0,2200.0
,13/07/2020,AVERAGE,4,Quintal,2000.0,2500.0,2300.0
,14/07/2020,AVERAGE,2,Quintal,2000.0,3000.0,2500.0
,15/07/2020,AVERAGE,6,Quintal,2500.0,3000.0,2700.0
,16/07/2020,AVERAGE,3,Quintal,2800.0,3200.0,3000.0
,17/07/2020,AVERAGE,6,Quintal,2500.0,3000.0,2700.0
,18/07/2020,AVERAGE,3,Quintal,2000.0,2500.0,2300.0
,20/07/2020,AVERAGE,3,Quintal,2500.0,3000.0,2800.0
,21/07/2020,AVERAGE,2,Quintal,2500.0,3500.0,3300.0
,22/07/2020,AVERAGE,2,Quintal,2500.0,3000.0,2700.0
,23/07/2020,AVERAGE,2,Quintal,2500.0,2800.0,2700.0
,27/07/2020,AVERAGE,2,Quintal,2500.0,3500.0,3000.0
,28/07/2020,AVERAGE,2,Quintal,2200.0,3800.0,3200.0
,29/07/2020,AVERAGE,4,Quintal,2000.0,4000.0,3000.0
,30/07/2020,AVERAGE,3,Quintal,3000.0,3800.0,3600.0
,31/07/2020,AVERAGE,3,Quintal,3000.0,3500.0,3200.0
Sub Total,Sub Total,Sub Total,82,,,,
BINNY MILL (F&V),01/07/2020,AVERAGE,688,Quintal,2200.0,2500.0,2300.0
,02/07/2020,AVERAGE,108,Quintal,2400.0,2800.0,2600.0
,03/07/2020,AVERAGE,960,Quintal,2700.0,3000.0,2800.0
,04/07/2020,AVERAGE,1171,Quintal,2000.0,2200.0,2100.0
,06/07/2020,AVERAGE,334,Quintal,2800.0,3000.0,2900.0
,07/07/2020,AVERAGE,956,Quintal,3400.0,3600.0,3500.0
,08/07/2020,AVERAGE,1028,Quintal,2800.0,3000.0,2900.0
,09/07/2020,AVERAGE,1120,Quintal,1800.0,2000.0,1900.0
,10/07/2020,AVERAGE,1038,Quintal,1800.0,2000.0,1800.0
,13/07/2020,AVERAGE,1137,Quintal,1800.0,2000.0,1900.0
,14/07/2020,AVERAGE,1149,Quintal,3600.0,4000.0,3800.0
,15/07/2020,AVERAGE,1053,Quintal,3600.0,3800.0,3700.0
,16/07/2020,AVERAGE,1580,Quintal,2000.0,2200.0,2100.0
,17/07/2020,AVERAGE,874,Quintal,1600.0,1800.0,1700.0
,18/07/2020,AVERAGE,1114,Quintal,1600.0,1800.0,1700.0
,20/07/2020,AVERAGE,899,Quintal,3000.0,3200.0,3100.0
,21/07/2020,AVERAGE,1345,Quintal,1800.0,2000.0,1900.0
,22/07/2020,AVERAGE,1260,Quintal,1800.0,2000.0,1900.0
,23/07/2020,AVERAGE,1504,Quintal,1800.0,2000.0,1900.0
,24/07/2020,AVERAGE,1527,Quintal,1800.0,2000.0,1900.0
,27/07/2020,AVERAGE,1626,Quintal,1800.0,2000.0,1900.0
,28/07/2020,AVERAGE,988,Quintal,2400.0,2800.0,2600.0
,29/07/2020,AVERAGE,618,Quintal,2600.0,2800.0,2700.0
,30/07/2020,AVERAGE,813,Quintal,2400.0,2800.0,2600.0
,31/07/2020,AVERAGE,547,Quintal,2800.0,3000.0,2900.0
Sub Total,Sub Total,Sub Total,25437,,,,
C.R.NAGAR,01/07/2020,AVERAGE,10,Quintal,1000.0,1300.0,1000.0
,02/07/2020,AVERAGE,10,Quintal,1000.0,1300.0,1000.0
,03/07/2020,AVERAGE,15,Quintal,1000.0,1300.0,1000.0
,04/07/2020,AVERAGE,12,Quintal,700.0,1000.0,700.0
,06/07/2020,AVERAGE,10,Quintal,1000.0,1200.0,1000.0
,07/07/2020,AVERAGE,19,Quintal,1000.0,1300.0,1000.0
,08/07/2020,AVERAGE,23,Quintal,1000.0,1300.0,1000.0
,09/07/2020,AVERAGE,20,Quintal,800.0,1300.0,800.0
,10/07/2020,AVERAGE,20,Quintal,1000.0,1300.0,1000.0
,11/07/2020,AVERAGE,20,Quintal,800.0,1000.0,800.0
,14/07/2020,AVERAGE,20,Quintal,1000.0,1500.0,1000.0
,15/07/2020,AVERAGE,15,Quintal,1200.0,1400.0,1200.0
,16/07/2020,AVERAGE,15,Quintal,1000.0,1200.0,1000.0
,17/07/2020,AVERAGE,20,Quintal,1000.0,1200.0,1000.0
,20/07/2020,AVERAGE,20,Quintal,1000.0,1200.0,1000.0
,21/07/2020,AVERAGE,20,Quintal,1000.0,1300.0,1000.0
,22/07/2020,AVERAGE,8,Quintal,800.0,1200.0,800.0
,23/07/2020,AVERAGE,10,Quintal,1000.0,1300.0,1000.0
,24/07/2020,AVERAGE,22,Quintal,1000.0,1300.0,1000.0
,25/07/2020,AVERAGE,20,Quintal,1000.0,1300.0,1000.0
,27/07/2020,AVERAGE,20,Quintal,1000.0,1300.0,1000.0
,28/07/2020,AVERAGE,15,Quintal,1000.0,1300.0,1000.0
,29/07/2020,AVERAGE,20,Quintal,800.0,1300.0,800.0
,30/07/2020,AVERAGE,10,Quintal,800.0,1300.0,800.0
Sub Total,Sub Total,Sub Total,394,,,,
CHICKBALLAPUR,01/07/2020,AVERAGE,225,Quintal,2000.0,2400.0,2200.0
,03/07/2020,AVERAGE,200,Quintal,2000.0,2400.0,2200.0
,04/07/2020,AVERAGE,200,Quintal,1800.0,2500.0,2150.0
,06/07/2020,AVERAGE,150,Quintal,2000.0,2500.0,2250.0
,07/07/2020,AVERAGE,200,Quintal,2000.0,2500.0,2250.0
,08/07/2020,AVERAGE,125,Quintal,1800.0,2400.0,2100.0
,10/07/2020,AVERAGE,115,Quintal,2000.0,2500.0,2250.0
,11/07/2020,AVERAGE,125,Quintal,1800.0,2500.0,2150.0
,13/07/2020,AVERAGE,175,Quintal,1800.0,2400.0,2100.0
,14/07/2020,AVERAGE,150,Quintal,1800.0,2400.0,2100.0
,15/07/2020,AVERAGE,100,Quintal,2400.0,2800.0,2600.0
,17/07/2020,AVERAGE,160,Quintal,2400.0,2900.0,2650.0
,18/07/2020,AVERAGE,175,Quintal,2000.0,2800.0,2400.0
,20/07/2020,AVERAGE,20,Quintal,3000.0,3200.0,3100.0
,21/07/2020,AVERAGE,125,Quintal,2400.0,3000.0,2700.0
,22/07/2020,AVERAGE,125,Quintal,2500.0,3400.0,2950.0
,24/07/2020,AVERAGE,50,Quintal,2500.0,3000.0,2750.0
,25/07/2020,AVERAGE,100,Quintal,2500.0,3000.0,2750.0
,27/07/2020,AVERAGE,100,Quintal,2500.0,3500.0,3000.0
,28/07/2020,AVERAGE,125,Quintal,2500.0,3500.0,3000.0
,29/07/2020,AVERAGE,64,Quintal,2500.0,3000.0,2750.0
Sub Total,Sub Total,Sub Total,2809,,,,
CHINTAMANI,01/07/2020,AVERAGE,10,Quintal,1000.0,1800.0,1400.0
,02/07/2020,AVERAGE,10,Quintal,1000.0,2000.0,1500.0
,03/07/2020,AVERAGE,10,Quintal,1000.0,2000.0,1500.0
,04/07/2020,AVERAGE,11,Quintal,1000.0,2000.0,1500.0
,06/07/2020,AVERAGE,8,Quintal,1000.0,2000.0,1500.0
,07/07/2020,AVERAGE,8,Quintal,1000.0,2000.0,1500.0
,08/07/2020,AVERAGE,10,Quintal,1000.0,2000.0,1500.0
,09/07/2020,AVERAGE,8,Quintal,1000.0,2000.0,1500.0
,10/07/2020,AVERAGE,6,Quintal,1500.0,2000.0,1750.0
,11/07/2020,AVERAGE,8,Quintal,1500.0,2000.0,1750.0
,12/07/2020,AVERAGE,10,Quintal,1000.0,2000.0,1500.0
,13/07/2020,AVERAGE,8,Quintal,1000.0,2000.0,1500.0
,14/07/2020,AVERAGE,8,Quintal,1000.0,2000.0,1500.0
,15/07/2020,AVERAGE,10,Quintal,1000.0,2000.0,1500.0
,16/07/2020,AVERAGE,10,Quintal,1000.0,2000.0,1500.0
,17/07/2020,AVERAGE,6,Quintal,1800.0,2500.0,2150.0
,18/07/2020,AVERAGE,11,Quintal,1000.0,2000.0,1500.0
,19/07/2020,AVERAGE,6,Quintal,1000.0,2000.0,1500.0
,20/07/2020,AVERAGE,8,Quintal,1600.0,2000.0,1800.0
,21/07/2020,AVERAGE,10,Quintal,1000.0,2000.0,1500.0
,22/07/2020,AVERAGE,8,Quintal,1500.0,2500.0,2000.0
,24/07/2020,AVERAGE,10,Quintal,1500.0,2500.0,2000.0
,25/07/2020,AVERAGE,8,Quintal,1000.0,2000.0,1500.0
,26/07/2020,AVERAGE,6,Quintal,1500.0,2500.0,2000.0
,27/07/2020,AVERAGE,8,Quintal,1500.0,2500.0,2000.0
,28/07/2020,AVERAGE,10,Quintal,1500.0,2500.0,2000.0
,29/07/2020,AVERAGE,10,Quintal,1500.0,2000.0,1750.0
,30/07/2020,AVERAGE,6,Quintal,1500.0,2500.0,2000.0
,31/07/2020,AVERAGE,10,Quintal,1500.0,2500.0,2000.0
Sub Total,Sub Total,Sub Total,252,,,,
DAVANAGERE,01/07/2020,AVERAGE,80,Quintal,2400.0,2800.0,2600.0
,02/07/2020,AVERAGE,65,Quintal,2000.0,2600.0,2400.0
,03/07/2020,AVERAGE,35,Quintal,2000.0,2400.0,2200.0
,04/07/2020,AVERAGE,30,Quintal,2000.0,2500.0,2300.0
,07/07/2020,AVERAGE,35,Quintal,2200.0,2600.0,2400.0
,08/07/2020,AVERAGE,30,Quintal,2200.0,2600.0,2400.0
,09/07/2020,AVERAGE,35,Quintal,2200.0,2800.0,2600.0
,10/07/2020,AVERAGE,40,Quintal,2000.0,2800.0,2400.0
,11/07/2020,AVERAGE,45,Quintal,2000.0,2400.0,2200.0
,14/07/2020,AVERAGE,35,Quintal,2200.0,2800.0,2500.0
,15/07/2020,AVERAGE,40,Quintal,1800.0,2200.0,2000.0
,16/07/2020,AVERAGE,45,Quintal,1600.0,2000.0,1800.0
,17/07/2020,AVERAGE,35,Quintal,1800.0,2200.0,2000.0
,18/07/2020,AVERAGE,40,Quintal,1600.0,2000.0,1800.0
,21/07/2020,AVERAGE,45,Quintal,2200.0,2800.0,2400.0
,22/07/2020,AVERAGE,40,Quintal,2000.0,2500.0,2400.0
,23/07/2020,AVERAGE,45,Quintal,2000.0,2400.0,2200.0
,24/07/2020,AVERAGE,40,Quintal,1800.0,2400.0,2200.0
,25/07/2020,AVERAGE,45,Quintal,1800.0,2200.0,2000.0
,26/07/2020,AVERAGE,50,Quintal,2000.0,2400.0,2200.0
,28/07/2020,AVERAGE,45,Quintal,2000.0,2600.0,2400.0
,29/07/2020,AVERAGE,50,Quintal,2500.0,3000.0,2600.0
,30/07/2020,AVERAGE,55,Quintal,2500.0,3000.0,2600.0
,31/07/2020,AVERAGE,40,Quintal,1800.0,2400.0,2200.0
Sub Total,Sub Total,Sub Total,1045,,,,
GADAG,01/07/2020,AVERAGE,8,Quintal,2000.0,3500.0,3000.0
,03/07/2020,AVERAGE,7,Quintal,800.0,2000.0,1800.0
,06/07/2020,AVERAGE,6,Quintal,1000.0,2000.0,1800.0
,08/07/2020,AVERAGE,18,Quintal,2000.0,2500.0,2200.0
