Market,Date,Grade,Arrivals,Unit,Min,Max,Modal
MALUR,30/01/2019,AVERAGE,530,Quintal,2500.0,3000.0,2800.0
,31/01/2019,AVERAGE,540,Quintal,2500.0,3000.0,2800.0
Sub Total,Sub Total,Sub Total,1070,,,,
MYSURU,01/01/2019,AVERAGE,86,Quintal,3000.0,3100.0,3050.0
,05/01/2019,AVERAGE,86,Quintal,2000.0,3000.0,2500.0
,06/01/2019,AVERAGE,79,Quintal,2800.0,3000.0,2900.0
,09/01/2019,AVERAGE,129,Quintal,3300.0,3500.0,3400.0
,10/01/2019,AVERAGE,86,Quintal,3500.0,3700.0,3600.0
,13/01/2019,AVERAGE,89,Quintal,4000.0,4200.0,4150.0
,14/01/2019,AVERAGE,72,Quintal,4000.0,4200.0,4100.0
,15/01/2019,AVERAGE,69,Quintal,4000.0,4200.0,4100.0
,16/01/2019,AVERAGE,86,Quintal,3800.0,4000.0,3900.0
,17/01/2019,AVERAGE,92,Quintal,3500.0,4000.0,3900.0
,18/01/2019,AVERAGE,82,Quintal,3500.0,3800.0,3700.0
,20/01/2019,AVERAGE,79,Quintal,3500.0,3700.0,3600.0
,21/01/2019,AVERAGE,86,Quintal,3300.0,3500.0,3400.0
,22/01/2019,AVERAGE,76,Quintal,3300.0,3500.0,3400.0
,23/01/2019,AVERAGE,102,Quintal,3300.0,3500.0,3400.0
,24/01/2019,AVERAGE,106,Quintal,3300.0,3500.0,3400.0
,27/01/2019,AVERAGE,89,Quintal,3300.0,3500.0,3400.0
,28/01/2019,AVERAGE,79,Quintal,3000.0,3500.0,3200.0
,29/01/2019,AVERAGE,116,Quintal,3000.0,3500.0,3200.0
,30/01/2019,AVERAGE,89,Quintal,3000.0,3400.0,3300.0
,31/01/2019,AVERAGE,120,Quintal,3200.0,3500.0,3400.0
Sub Total,Sub Total,Sub Total,1898,,,,
,,Grand Total,5889,,,,
BANGARPET,04/02/2019,AVERAGE,1,Quintal,2000.0,3000.0,2500.0
,07/02/2019,AVERAGE,1,Quintal,2000.0,3000.0,2500.0
,15/02/2019,AVERAGE,1,Quintal,1500.0,2000.0,1800.0
,21/02/2019,AVERAGE,1,Quintal,2000.0,3000.0,2500.0
,25/02/2019,AVERAGE,2,Quintal,2000.0,2500.0,2300.0
,27/02/2019,AVERAGE,1,Quintal,2800.0,3200.0,3000.0
Sub Total,Sub Total,Sub Total,7,,,,
BINNY MILL (F&V),01/02/2019,AVERAGE,108,Quintal,2400.0,2800.0,2600.0
,02/02/2019,AVERAGE,72,Quintal,2400.0,2800.0,2600.0
,04/02/2019,AVERAGE,69,Quintal,2400.0,2800.0,2600.0
,05/02/2019,AVERAGE,78,Quintal,2400.0,2800.0,2600.0
,06/02/2019,AVERAGE,48,Quintal,2400.0,2800.0,2600.0
,07/02/2019,AVERAGE,50,Quintal,2400.0,2600.0,2500.0
,08/02/2019,AVERAGE,213,Quintal,2400.0,2600.0,2500.0
,11/02/2019,AVERAGE,96,Quintal,2400.0,2800.0,2600.0
,12/02/2019,AVERAGE,56,Quintal,2400.0,2800.0,2600.0
,13/02/2019,AVERAGE,94,Quintal,2400.0,2800.0,2600.0
,14/02/2019,AVERAGE,82,Quintal,2200.0,2600.0,2400.0
,15/02/2019,AVERAGE,104,Quintal,2000.0,2600.0,2300.0
,16/02/2019,AVERAGE,160,Quintal,2400.0,2800.0,2600.0
,18/02/2019,AVERAGE,55,Quintal,2300.0,2800.0,2500.0
,19/02/2019,AVERAGE,84,Quintal,2300.0,2600.0,2400.0
