,Market,Date,Grade,Arrivals,Unit,Min,Max,Modal
65,KOLAR,17/01/2019,AVERAGE,15,Quintal,3000.0,3500.0,3300.0
66,KOLAR,18/01/2019,AVERAGE,25,Quintal,3500.0,4000.0,3700.0
67,KOLAR,21/01/2019,AVERAGE,12,Quintal,3500.0,4000.0,3700.0
68,KOLAR,22/01/2019,AVERAGE,13,Quintal,3000.0,3500.0,3200.0
69,KOLAR,23/01/2019,AVERAGE,11,Quintal,2500.0,3500.0,3000.0
70,KOLAR,25/01/2019,AVERAGE,34,Quintal,2500.0,3500.0,3000.0
71,KOLAR,27/01/2019,AVERAGE,27,Quintal,3000.0,3500.0,3300.0
72,KOLAR,28/01/2019,AVERAGE,26,Quintal,2500.0,3000.0,2700.0
73,KOLAR,29/01/2019,AVERAGE,25,Quintal,2500.0,3500.0,3000.0
74,KOLAR,30/01/2019,AVERAGE,35,Quintal,2500.0,3500.0,3000.0
75,KOLAR,31/01/2019,AVERAGE,21,Quintal,3000.0,3500.0,3300.0
76,MYSURU,01/01/2019,AVERAGE,86,Quintal,3000.0,3100.0,3050.0
77,MYSURU,05/01/2019,AVERAGE,86,Quintal,2000.0,3000.0,2500.0
78,MYSURU,06/01/2019,AVERAGE,79,Quintal,2800.0,3000.0,2900.0
79,MYSURU,09/01/2019,AVERAGE,129,Quintal,3300.0,3500.0,3400.0
80,MYSURU,10/01/2019,AVERAGE,86,Quintal,3500.0,3700.0,3600.0
81,MYSURU,13/01/2019,AVERAGE,89,Quintal,4000.0,4200.0,4150.0
82,MYSURU,14/01/2019,AVERAGE,72,Quintal,4000.0,4200.0,4100.0
83,MYSURU,15/01/2019,AVERAGE,69,Quintal,4000.0,4200.0,4100.0
84,MYSURU,16/01/2019,AVERAGE,86,Quintal,3800.0,4000.0,3900.0
85,MYSURU,17/01/2019,AVERAGE,92,Quintal,3500.0,4000.0,3900.0
86,MYSURU,18/01/2019,AVERAGE,82,Quintal,3500.0,3800.0,3700.0
87,MYSURU,20/01/2019,AVERAGE,79,Quintal,3500.0,3700.0,3600.0
88,MYSURU,21/01/2019,AVERAGE,86,Quintal,3300.0,3500.0,3400.0
89,MYSURU,22/01/2019,AVERAGE,76,Quintal,3300.0,3500.0,3400.0
90,MYSURU,23/01/2019,AVERAGE,102,Quintal,3300.0,3500.0,3400.0
91,MYSURU,24/01/2019,AVERAGE,106,Quintal,3300.0,3500.0,3400.0
92,MYSURU,27/01/2019,AVERAGE,89,Quintal,3300.0,3500.0,3400.0
93,MYSURU,28/01/2019,AVERAGE,79,Quintal,3000.0,3500.0,3200.0
94,MYSURU,29/01/2019,AVERAGE,116,Quintal,3000.0,3500.0,3200.0
95,MYSURU,30/01/2019,AVERAGE,89,Quintal,3000.0,3400.0,3300.0
96,MYSURU,31/01/2019,AVERAGE,120,Quintal,3200.0,3500.0,3400.0
97,BANGARPET,04/02/2019,AVERAGE,1,Quintal,2000.0,3000.0,2500.0
98,BANGARPET,07/02/2019,AVERAGE,1,Quintal,2000.0,3000.0,2500.0
99,BANGARPET,15/02/2019,AVERAGE,1,Quintal,1500.0,2000.0,1800.0
100,BANGARPET,21/02/2019,AVERAGE,1,Quintal,2000.0,3000.0,2500.0
101,BANGARPET,25/02/2019,AVERAGE,2,Quintal,2000.0,2500.0,2300.0
102,BANGARPET,27/02/2019,AVERAGE,1,Quintal,2800.0,3200.0,3000.0
103,BINNY MILL (F&V),01/02/2019,AVERAGE,108,Quintal,2400.0,2800.0,2600.0
104,BINNY MILL (F&V),02/02/2019,AVERAGE,72,Quintal,2400.0,2800.0,2600.0
105,BINNY MILL (F&V),04/02/2019,AVERAGE,69,Quintal,2400.0,2800.0,2600.0
106,BINNY MILL (F&V),05/02/2019,AVERAGE,78,Quintal,2400.0,2800.0,2600.0
107,BINNY MILL (F&V),06/02/2019,AVERAGE,48,Quintal,2400.0,2800.0,2600.0
108,BINNY MILL (F&V),07/02/2019,AVERAGE,50,Quintal,2400.0,2600.0,2500.0
109,BINNY MILL (F&V),08/02/2019,AVERAGE,213,Quintal,2400.0,2600.0,2500.0
110,BINNY MILL (F&V),11/02/2019,AVERAGE,96,Quintal,2400.0,2800.0,2600.0
111,BINNY MILL (F&V),12/02/2019,AVERAGE,56,Quintal,2400.0,2800.0,2600.0
112,BINNY MILL (F&V),13/02/2019,AVERAGE,94,Quintal,2400.0,2800.0,2600.0
113,BINNY MILL (F&V),14/02/2019,AVERAGE,82,Quintal,2200.0,2600.0,2400.0
114,BINNY MILL (F&V),15/02/2019,AVERAGE,104,Quintal,2000.0,2600.0,2300.0
115,BINNY MILL (F&V),16/02/2019,AVERAGE,160,Quintal,2400.0,2800.0,2600.0
116,BINNY MILL (F&V),18/02/2019,AVERAGE,55,Quintal,2300.0,2800.0,2500.0
117,BINNY MILL (F&V),19/02/2019,AVERAGE,84,Quintal,2300.0,2600.0,2400.0
118,BINNY MILL (F&V),20/02/2019,AVERAGE,63,Quintal,2400.0,2600.0,2500.0
119,BINNY MILL (F&V),21/02/2019,AVERAGE,142,Quintal,2200.0,2600.0,2400.0
120,BINNY MILL (F&V),22/02/2019,AVERAGE,75,Quintal,2200.0,2600.0,2400.0
121,BINNY MILL (F&V),23/02/2019,AVERAGE,110,Quintal,2200.0,2600.0,2400.0
122,BINNY MILL (F&V),25/02/2019,AVERAGE,96,Quintal,2200.0,2600.0,2400.0
123,BINNY MILL (F&V),26/02/2019,AVERAGE,70,Quintal,2200.0,2600.0,2400.0
124,BINNY MILL (F&V),27/02/2019,AVERAGE,82,Quintal,2400.0,2800.0,2600.0
125,BINNY MILL (F&V),28/02/2019,AVERAGE,96,Quintal,2400.0,2800.0,2600.0
126,CHICKBALLAPUR,01/02/2019,AVERAGE,52,Quintal,2000.0,3000.0,2500.0
127,CHICKBALLAPUR,02/02/2019,AVERAGE,22,Quintal,2500.0,3000.0,2750.0
128,CHICKBALLAPUR,03/02/2019,AVERAGE,32,Quintal,3000.0,3500.0,3250.0
129,CHICKBALLAPUR,04/02/2019,AVERAGE,30,Quintal,2500.0,3000.0,2750.0
130,CHICKBALLAPUR,05/02/2019,AVERAGE,24,Quintal,3000.0,3800.0,3400.0
131,CHICKBALLAPUR,06/02/2019,AVERAGE,44,Quintal,2500.0,3000.0,2750.0
132,CHICKBALLAPUR,08/02/2019,AVERAGE,51,Quintal,2500.0,3000.0,2750.0
133,CHICKBALLAPUR,09/02/2019,AVERAGE,56,Quintal,2500.0,3000.0,2750.0
134,CHICKBALLAPUR,10/02/2019,AVERAGE,30,Quintal,2500.0,3000.0,2750.0
135,CHICKBALLAPUR,11/02/2019,AVERAGE,27,Quintal,2000.0,3000.0,2500.0
136,CHICKBALLAPUR,12/02/2019,AVERAGE,105,Quintal,2000.0,2500.0,2250.0
137,CHICKBALLAPUR,13/02/2019,AVERAGE,23,Quintal,2000.0,2500.0,2250.0
138,CHICKBALLAPUR,15/02/2019,AVERAGE,44,Quintal,2000.0,2500.0,2250.0
139,CHICKBALLAPUR,16/02/2019,AVERAGE,43,Quintal,2000.0,2500.0,2250.0
140,CHICKBALLAPUR,17/02/2019,AVERAGE,49,Quintal,2000.0,2500.0,2250.0
141,CHICKBALLAPUR,18/02/2019,AVERAGE,31,Quintal,2000.0,2500.0,2250.0
142,CHICKBALLAPUR,19/02/2019,AVERAGE,28,Quintal,1800.0,2500.0,2150.0
143,CHICKBALLAPUR,20/02/2019,AVERAGE,17,Quintal,2000.0,2600.0,2300.0
144,CHICKBALLAPUR,22/02/2019,AVERAGE,31,Quintal,2000.0,2800.0,2400.0
145,CHICKBALLAPUR,23/02/2019,AVERAGE,28,Quintal,2000.0,2800.0,2400.0
146,CHICKBALLAPUR,24/02/2019,AVERAGE,45,Quintal,1500.0,2800.0,2150.0
147,CHICKBALLAPUR,25/02/2019,AVERAGE,20,Quintal,1500.0,2600.0,2050.0
148,CHICKBALLAPUR,26/02/2019,AVERAGE,14,Quintal,2500.0,3500.0,3000.0
149,CHICKBALLAPUR,27/02/2019,AVERAGE,45,Quintal,2500.0,3000.0,2750.0
150,KOLAR,01/02/2019,AVERAGE,39,Quintal,2500.0,3500.0,3000.0
151,KOLAR,03/02/2019,AVERAGE,25,Quintal,2000.0,3000.0,2500.0
152,KOLAR,04/02/2019,AVERAGE,24,Quintal,3000.0,3500.0,3300.0
153,KOLAR,05/02/2019,AVERAGE,45,Quintal,2500.0,3000.0,2700.0
154,KOLAR,06/02/2019,AVERAGE,16,Quintal,3000.0,3500.0,3300.0
155,KOLAR,07/02/2019,AVERAGE,40,Quintal,2500.0,3200.0,2900.0
156,KOLAR,08/02/2019,AVERAGE,15,Quintal,3000.0,3500.0,3300.0
157,KOLAR,10/02/2019,AVERAGE,10,Quintal,3000.0,4000.0,3500.0
158,KOLAR,11/02/2019,AVERAGE,45,Quintal,2500.0,3000.0,2800.0
159,KOLAR,12/02/2019,AVERAGE,34,Quintal,2500.0,3500.0,3000.0
